episode_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_comfort_penalty,std_comfort_penalty,mean_energy_penalty,std_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
11,-3.795216112498971,3.554161490716286,-2.250161038661138,2.5590975100832853,-1.5450550738378324,1.5133267274997566,-4.500322077322276,5.118195020166571,-30901.10147675665,30266.53454999513,0.08498547172995113,0.44795618020002714,30901.10147675665,30266.53454999513,137942516.99224168,55.30913978494624,4464,744.0,False,True
12,-3.789058250555401,3.5466627413295697,-2.2555670099770637,2.579709356648764,-1.5334912405783372,1.4750105582209216,-4.511134019954127,5.159418713297528,-30669.82481156675,29500.211164418433,0.09079917639453135,0.4697443022313371,30669.82481156675,29500.211164418433,136910097.95883396,55.891577060931894,4464,744.0,False,True
13,-3.782444061264013,3.549688534493783,-2.29362039597275,2.5418568257005174,-1.4888236652912632,1.4533572726200803,-4.5872407919455,5.083713651401035,-29776.473305825264,29067.145452401604,0.07513635776244104,0.362204373127076,29776.473305825264,29067.145452401604,132922176.83720398,56.31720430107527,4464,744.0,False,True
14,-3.7636037826966398,3.499797211921635,-2.2082299373926815,2.515985474834983,-1.5553738453039592,1.5390869411323904,-4.416459874785363,5.031970949669966,-31107.476906079184,30781.738822647803,0.08629542479054139,0.3997626101738663,31107.476906079184,30781.738822647803,138863776.90873748,55.219534050179206,4464,744.0,False,True
15,-3.7279517501057633,3.5184768236544395,-2.176701100035342,2.5519484620499475,-1.5512506500704206,1.5429224110645952,-4.353402200070684,5.103896924099895,-31025.013001408406,30858.4482212919,0.08162749364197737,0.4437966486386489,31025.013001408406,30858.4482212919,138495658.03828713,53.60663082437276,4464,744.0,False,True
16,-3.802534640669576,3.5567721081282397,-2.2181841698379587,2.553839166307136,-1.5843504708316167,1.5405422014818584,-4.4363683396759175,5.107678332614272,-31687.00941663233,30810.84402963717,0.08981510970036088,0.4823807633687457,31687.00941663233,30810.84402963717,141450810.0358467,55.174731182795696,4464,744.0,False,True
17,-3.8234182987477627,3.525397829339126,-2.26886234865646,2.5280589649698735,-1.554555950091302,1.5000715209719968,-4.53772469731292,5.056117929939747,-31091.11900182604,30001.430419439934,0.09008234715705032,0.4117601007760741,31091.11900182604,30001.430419439934,138790755.22415143,55.91397849462365,4464,744.0,False,True
18,-3.7434137787024504,3.5107754503460367,-2.2448517043744665,2.551608939369869,-1.4985620743279837,1.4846404214812328,-4.489703408748933,5.103217878739738,-29971.24148655968,29692.808429624652,0.0811251581346468,0.41437790819407966,29971.24148655968,29692.808429624652,133791621.9960024,55.017921146953405,4464,744.0,False,True
19,-3.79497872185449,3.5457375967283973,-2.2851654354882096,2.548402242253878,-1.5098132863662805,1.4759608524549634,-4.570330870976419,5.096804484507756,-30196.265727325605,29519.217049099265,0.08261170191744467,0.394523324727853,30196.265727325605,29519.217049099265,134796130.2067815,56.47401433691756,4464,744.0,False,True
20,-3.7543038467917804,3.4751014597658,-2.155332463968773,2.5058106748003954,-1.5989713828230072,1.5635066199471805,-4.310664927937546,5.011621349600791,-31979.427656460135,31270.132398943613,0.08912428211522967,0.44495096598799455,31979.427656460135,31270.132398943613,142436370.78187343,54.872025145936234,4454,742.5,False,False
21,-3.752809733024758,3.525623164241916,-2.248489373062251,2.5470375337768694,-1.5043203599625075,1.4750592697694416,-4.496978746124502,5.094075067553739,-30086.40719925014,29501.185395388828,0.07875956896927953,0.3953683506414938,30086.40719925014,29501.185395388828,134305721.73745263,55.57795698924731,4464,744.0,False,True
22,-3.7653494810672554,3.5280516496930043,-2.2102844996468094,2.5449087763980454,-1.5550649814204465,1.539638603301514,-4.420568999293619,5.089817552796091,-31101.299628408928,30792.77206603027,0.07964208735997821,0.4135463399016671,31101.299628408928,30792.77206603027,138836201.54121745,55.42114695340502,4464,744.0,False,True
23,-3.7565432227254583,3.519148111400968,-2.2136882899149,2.5568100203745026,-1.5428549328105585,1.5149483771098406,-4.4273765798298,5.113620040749005,-30857.09865621117,30298.96754219681,0.08674113595396897,0.4639530074084133,30857.09865621117,30298.96754219681,137746088.40132666,54.48028673835126,4464,744.0,False,True
24,-3.7642978910205604,3.518052758309505,-2.206052750198538,2.5368765754381184,-1.5582451408220221,1.520289433403181,-4.412105500397076,5.073753150876237,-31164.902816440444,30405.788668063615,0.08494735099301759,0.45186955763909065,31164.902816440444,30405.788668063615,139120126.17259014,54.99551971326165,4464,744.0,False,True
25,-3.7961925202044005,3.533536975351728,-2.257631166758127,2.534173118153605,-1.5385613534462734,1.4953101682373067,-4.515262333516254,5.06834623630721,-30771.22706892547,29906.203364746136,0.0826074973750358,0.4090941948649176,30771.22706892547,29906.203364746136,137362757.6356833,56.74283154121864,4464,744.0,False,True
26,-3.7893229979303458,3.5415669404363377,-2.2523108538903696,2.5541887196720108,-1.5370121440399753,1.4919472391473454,-4.504621707780739,5.1083774393440216,-30740.242880799506,29838.944782946906,0.08698576887678956,0.46376686128710665,30740.242880799506,29838.944782946906,137224444.219889,55.376344086021504,4464,744.0,False,True
27,-3.7531536421903495,3.542939683985983,-2.239395576344554,2.5392187459716817,-1.5137580658457956,1.4873217040318634,-4.478791152689108,5.0784374919433635,-30275.161316915906,29746.434080637264,0.07342871159890875,0.371554503450205,30275.161316915906,29746.434080637264,135148320.1187126,55.174731182795696,4464,744.0,False,True
28,-3.7891604039455307,3.545287370797569,-2.262598771587235,2.5474747490989693,-1.526561632358296,1.5055089487682565,-4.52519754317447,5.094949498197939,-30531.23264716592,30110.178975365132,0.09003842727901887,0.42279565041607103,30531.23264716592,30110.178975365132,136291422.53694868,55.04032258064516,4464,744.0,False,True
29,-3.7144032579381996,3.473497548537659,-2.1529031403577696,2.4942968042523397,-1.5615001175804297,1.5393659390011152,-4.305806280715539,4.988593608504679,-31230.002351608593,30787.3187800223,0.07695792316151782,0.3776548416682675,31230.002351608593,30787.3187800223,139410730.49758077,54.88351254480287,4464,744.0,False,True
30,-3.798829044627732,3.5552311642161167,-2.2412350101223604,2.558405079094265,-1.5575940345053716,1.5052524054850298,-4.482470020244721,5.11681015818853,-31151.88069010743,30105.048109700598,0.0868887693739025,0.4671463054433125,31151.88069010743,30105.048109700598,138750476.5937385,55.59048046699596,4454,742.5,False,False
31,-3.7910163836912583,3.5551409340658346,-2.270584618777169,2.5582431927636318,-1.5204317649140888,1.4872617313436656,-4.541169237554338,5.1164863855272635,-30408.635298281773,29745.23462687331,0.08302278914076511,0.41707899074571503,30408.635298281773,29745.23462687331,135744147.97152984,55.66756272401434,4464,744.0,False,True
32,-3.7754271321596997,3.525175551302764,-2.209836154345121,2.5493791007136424,-1.5655909778145787,1.5139058398299614,-4.419672308690242,5.098758201427285,-31311.81955629157,30278.116796599228,0.08879170691584601,0.47984298540863,31311.81955629157,30278.116796599228,139775962.49928558,54.233870967741936,4464,744.0,False,True
33,-3.7823678089241755,3.5403317228353215,-2.243132866510104,2.5558686346007367,-1.5392349424140719,1.4976797698768054,-4.486265733020208,5.111737269201473,-30784.698848281438,29953.595397536104,0.07843061879960092,0.4149969305133826,30784.698848281438,29953.595397536104,137422895.65872833,54.97311827956989,4464,744.0,False,True
34,-3.752947196405659,3.5014960408160922,-2.217291321650975,2.5409936605793617,-1.5356558747546842,1.4953616533271625,-4.43458264330195,5.081987321158723,-30713.11749509368,29907.23306654325,0.08434163320291319,0.44390884173265766,30713.11749509368,29907.23306654325,137103356.4980982,56.02598566308244,4464,744.0,False,True
35,-3.765122706541764,3.5247451564765506,-2.1985672736785533,2.5286517251560285,-1.5665554328632103,1.5527668107287322,-4.397134547357107,5.057303450312057,-31331.1086572642,31055.336214574643,0.09004962721283334,0.44440632405145286,31331.1086572642,31055.336214574643,139862069.0460274,54.54749103942652,4464,744.0,False,True
36,-3.7653695883378355,3.52354777494467,-2.2050464022587404,2.5336484186658286,-1.5603231860790956,1.5375196952288719,-4.410092804517481,5.067296837331657,-31206.463721581913,30750.39390457744,0.08713854668291517,0.4296163681207331,31206.463721581913,30750.39390457744,139305654.05314165,55.15232974910395,4464,744.0,False,True
37,-3.780550321021553,3.541100543269468,-2.241338334934507,2.5498759254495833,-1.5392119860870463,1.510729646324149,-4.482676669869014,5.099751850899167,-30784.239721740927,30214.59292648298,0.08344351792159331,0.43212327979472337,30784.239721740927,30214.59292648298,137420846.1178515,55.24193548387096,4464,744.0,False,True
38,-3.7379128319580723,3.503187056447027,-2.1993596356474305,2.529563212380196,-1.5385531963106416,1.5127720678192034,-4.398719271294861,5.059126424760392,-30771.06392621283,30255.44135638407,0.07765876048901868,0.41531269410109045,30771.06392621283,30255.44135638407,137362029.36661407,54.97311827956989,4464,744.0,False,True
