episode_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_comfort_penalty,std_comfort_penalty,mean_energy_penalty,std_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
33,-0.8841480876716817,0.8088888868366544,-0.8347351915627235,0.8213267956924025,-0.049412896108958305,0.04595462478584323,-1.0434189894534043,1.026658494615503,-2470.644805447915,2297.7312392921613,0.3558233834493238,0.36508103153597055,2470.644805447915,2297.7312392921613,11028958.411519494,51.83691756272402,4464,744.0,False,True
34,-0.8851454999529101,0.8101492107502456,-0.8366555403249816,0.8213214176786641,-0.0484899596279285,0.043085619183899485,-1.045819425406227,1.0266517720983301,-2424.497981396425,2154.280959194974,0.3564925471399475,0.3652369856863888,2424.497981396425,2154.280959194974,10822958.988953643,51.971326164874554,4464,744.0,False,True
35,-0.878914183916976,0.81048183866977,-0.8292512734787415,0.8222361185553714,-0.04966291043823435,0.045988943597610084,-1.0365640918484267,1.0277951481942142,-2483.145521911717,2299.4471798805043,0.35379846933672116,0.36556593396991166,2483.145521911717,2299.4471798805043,11072345.882204346,51.424086117963675,4459,743.3333333333334,False,False
36,-0.8882244880806661,0.8098794828246405,-0.8394511091918371,0.8212448918312039,-0.04877337888882899,0.04323518951155304,-1.0493138864897964,1.0265561147890048,-2438.6689444414487,2161.759475577652,0.35903778718267393,0.3647075998872596,2438.6689444414487,2161.759475577652,10886218.167986628,51.99372759856631,4464,744.0,False,True
37,-0.8809808998469354,0.8114499672889914,-0.831538129953102,0.8239361875206294,-0.04944276989383347,0.045860380833561275,-1.0394226624413774,1.0299202344007865,-2472.1384946916733,2293.019041678064,0.35572293727982046,0.36526466362611976,2472.1384946916733,2293.019041678064,11035626.24030363,51.4336917562724,4464,744.0,False,True
38,-0.8863516835455763,0.8121467863430823,-0.8360662331878717,0.8236802262466534,-0.0502854503577046,0.04595204444931189,-1.0450827914848395,1.0296002828083166,-2514.27251788523,2297.6022224655944,0.3582788391429456,0.36532168127962633,2514.27251788523,2297.6022224655944,11223712.519839667,51.6353046594982,4464,744.0,False,True
39,-0.8815335375448682,0.8120415000302139,-0.8329415377373158,0.8247741992287062,-0.048591999807552314,0.042800247185599896,-1.041176922171645,1.0309677490358826,-2429.5999903776155,2140.0123592799946,0.35749537454978325,0.3656158306943673,2429.5999903776155,2140.0123592799946,10845734.357045677,51.344086021505376,4464,744.0,False,True
40,-0.8758087898160264,0.8107425988855004,-0.8263737972772861,0.823815231554788,-0.04943499253874037,0.044169777144117774,-1.0329672465966075,1.0297690394434849,-2471.7496269370185,2208.488857205888,0.3540098397109656,0.3653930813542842,2471.7496269370185,2208.488857205888,11021531.586512165,51.04283471630411,4459,743.3333333333334,False,False
41,-0.8788129336968961,0.8108213017988426,-0.8284031229692207,0.824242043895906,-0.05040981072767539,0.0472767765820953,-1.035503903711526,1.0303025548698825,-2520.4905363837697,2363.838829104765,0.3541489632131793,0.36606440488407843,2520.4905363837697,2363.838829104765,11251469.754417147,51.232078853046595,4464,744.0,False,True
42,-0.8843317779276185,0.810206919296163,-0.8347636010895696,0.8229629417094141,-0.04956817683804903,0.044554956551345684,-1.0434545013619618,1.0287036771367675,-2478.4088419024515,2227.7478275672843,0.3577787392354287,0.3650552263405943,2478.4088419024515,2227.7478275672843,11063617.070252543,51.56810035842294,4464,744.0,False,True
43,-0.8797175391478536,0.8101859122596795,-0.8298727736981367,0.8227579047852775,-0.04984476544971675,0.044550799490600625,-1.037340967122671,1.0284473809815968,-2492.238272485837,2227.539974530031,0.35573472824245655,0.36466034081799664,2492.238272485837,2227.539974530031,11125351.648376778,51.27688172043011,4464,744.0,False,True
44,-0.8859106751004759,0.8146225561230579,-0.837430245869187,0.8261670389337681,-0.048480429231288986,0.041541224330909975,-1.0467878073364836,1.0327087986672103,-2424.021461564449,2077.0612165454986,0.36078491252526873,0.36599408296647923,2424.021461564449,2077.0612165454986,10820831.804423701,51.41129032258065,4464,744.0,False,True
45,-0.8886689507345543,0.8131204234160215,-0.8394698752576124,0.8241452505556586,-0.049199075476942015,0.042094445583614436,-1.0493373440720153,1.0301815631945732,-2459.9537738471,2104.722279180722,0.3603358353012046,0.3653720999648067,2459.9537738471,2104.722279180722,10968933.877584219,51.76048441354564,4459,743.3333333333334,False,False
46,-0.8836722299663065,0.816213442647764,-0.8353068535152623,0.8260390363940049,-0.04836537645104413,0.040390671005729135,-1.0441335668940779,1.0325487954925063,-2418.268822552206,2019.5335502864568,0.35858718191097577,0.3658037402749324,2418.268822552206,2019.5335502864568,10795152.023873048,51.45609318996416,4464,744.0,False,True
47,-0.8801970781948516,0.8105646331625614,-0.8313111540145494,0.8221211411308728,-0.04888592418030242,0.04261638504573953,-1.0391389425181865,1.0276514264135912,-2444.296209015121,2130.8192522869763,0.35566278942809404,0.36485318904751207,2444.296209015121,2130.8192522869763,10911338.277043499,51.45609318996416,4464,744.0,False,True
48,-0.8782891002787749,0.8090257367870616,-0.8296359367358686,0.8214870859620166,-0.04865316354290641,0.042343843259258475,-1.0370449209198356,1.0268588574525206,-2432.65817714532,2117.192162962924,0.3544239191600566,0.3647292301967715,2432.65817714532,2117.192162962924,10859386.10277671,51.4336917562724,4464,744.0,False,True
49,-0.8796629689356752,0.813430565530884,-0.8318383184118616,0.8233085625799459,-0.04782465052381362,0.03917118328400473,-1.039797898014827,1.0291357032249324,-2391.232526190681,1958.5591642002362,0.3557562516709517,0.36569761887175084,2391.232526190681,1958.5591642002362,10674461.996915199,51.45609318996416,4464,744.0,False,True
50,-0.8929668411924944,0.8160167015265252,-0.8446975143655164,0.8245390070484796,-0.04826932682697797,0.038367683355566444,-1.0558718929568955,1.0306737588105994,-2413.4663413488984,1918.3841677783219,0.3621828064191405,0.3656043015815578,2413.4663413488984,1918.3841677783219,10761646.416074738,52.119309262166404,4459,743.3333333333334,False,False
51,-1.0539003055408511,0.8540047232037967,-0.9924886112390691,0.8734771192735702,-0.061411694301781894,0.03857953682046914,-1.2406107640488364,1.0918463990919627,-3070.5847150890945,1928.976841023457,0.4393645717865978,0.385978703569999,3070.5847150890945,1928.976841023457,251787.94663730575,57.3170731707317,82,13.875,False,False
