episode_num,mean_reward,std_reward,mean_reward_comfort_term,std_reward_comfort_term,mean_reward_energy_term,std_reward_energy_term,mean_comfort_penalty,std_comfort_penalty,mean_energy_penalty,std_energy_penalty,mean_temperature_violation,std_temperature_violation,mean_power_demand,std_power_demand,cumulative_power_demand,comfort_violation_time(%),length(timesteps),time_elapsed(hours),terminated,truncated
18,-0.018012327205343178,0.03180971476452001,0.0,0.0,-0.018012327205343178,0.03180971476452001,0.0,0.0,-360.2465441068635,636.1942952904003,0.0,0.0,360.2465441068635,636.1942952904003,257576.27903640742,0.0,715,119.33333333333333,False,False
19,-0.05857458946837283,0.13758785908259147,-0.016866254254845343,0.10909728740308819,-0.041708335213527487,0.07783490133518559,-0.03373250850969069,0.21819457480617638,-834.1667042705496,1556.6980267037115,0.006486396929977585,0.055220001166291756,834.1667042705496,1556.6980267037115,40120081.80859636,2.5282767797737855,48096,8016.0,False,True
20,-0.059003271366445696,0.1354487558440749,-0.015491975811708992,0.10344061991614557,-0.043511295554736706,0.0829596895268838,-0.030983951623417983,0.20688123983229115,-870.2259110947341,1659.193790537676,0.0057429476696103845,0.0511664105776887,870.2259110947341,1659.193790537676,41854385.42001233,2.3577844311377243,48096,8016.0,False,True
21,-0.05519309399169557,0.12787641188422574,-0.013049636031857865,0.09648020617689756,-0.04214345795983771,0.07972295335123308,-0.02609927206371573,0.19296041235379513,-842.8691591967543,1594.4590670246616,0.005408189714820313,0.05004128479285167,842.8691591967543,1594.4590670246616,40538635.08072709,1.912840984697272,48096,8016.0,False,True
22,-0.056501695820923625,0.13229984682077592,-0.014560255424287911,0.10150617197340805,-0.04194144039663572,0.08033441002557701,-0.029120510848575823,0.2030123439468161,-838.8288079327142,1606.6882005115401,0.005814966748220555,0.05192849613616565,838.8288079327142,1606.6882005115401,40344310.34633182,2.1602628077178974,48096,8016.0,False,True
23,-0.05354271117215365,0.12297662700024613,-0.012477696593744396,0.09069118293428687,-0.041065014578409255,0.07809655153106772,-0.02495539318748879,0.18138236586857373,-821.3002915681851,1561.9310306213542,0.004330478761644185,0.04158013197870492,821.3002915681851,1561.9310306213542,39501258.82326343,1.9565036593479708,48096,8016.0,False,True
24,-0.01406038861752109,0.030279112033360287,-0.0007637831265280119,0.020408879693883202,-0.013296605490993077,0.022658442760235653,-0.0015275662530560238,0.040817759387766404,-265.9321098198615,453.1688552047131,0.00012336090679390912,0.0032962994575828656,265.9321098198615,453.1688552047131,190141.45852120098,0.13986013986013987,715,119.33333333333333,False,False
25,-0.06129455399917665,0.14825559165294808,-0.020696903180336134,0.12119200761117906,-0.04059765081884052,0.07349035487094112,-0.04139380636067227,0.2423840152223581,-811.9530163768103,1469.8070974188222,0.00851002652273597,0.0630955953153877,811.9530163768103,1469.8070974188222,39051692.27565907,3.0355954757152364,48096,8016.0,False,True
26,-0.054267280979735016,0.12361757538814971,-0.011047411170539829,0.08828005921895944,-0.04321986980919519,0.08291169862795042,-0.022094822341079658,0.17656011843791888,-864.3973961839037,1658.2339725590084,0.0041729285445980995,0.04413932679133369,864.3973961839037,1658.2339725590084,41574057.16686103,1.6674983366600133,48096,8016.0,False,True
27,-0.05667386320936754,0.13467130277613396,-0.015424821416725137,0.10505975863302605,-0.04124904179264241,0.0765017761993176,-0.030849642833450274,0.2101195172660521,-824.980835852848,1530.0355239863518,0.006234297602155795,0.05450147972122759,824.980835852848,1530.0355239863518,39678278.28117858,2.272538256819694,48096,8016.0,False,True
28,-0.05487640871920829,0.12766556659169986,-0.01353224709287519,0.09643758143735388,-0.041344161626333094,0.07696894986294231,-0.02706449418575038,0.19287516287470777,-826.8832325266619,1539.378997258846,0.005243657878144853,0.04721677920475544,826.8832325266619,1539.378997258846,39769775.95160233,2.043829008649368,48096,8016.0,False,True
29,-0.05395809409450106,0.12487708203032874,-0.01221789287252968,0.09333458084186069,-0.041740201221971376,0.07756723119181036,-0.02443578574505936,0.18666916168372139,-834.8040244394274,1551.344623836207,0.004811145634527155,0.04777591376494156,834.8040244394274,1551.344623836207,40150734.3594387,1.8171989354624087,48096,8016.0,False,True
30,-0.014705293927250989,0.03927792145574289,-0.002198908342774095,0.033877849306312505,-0.012506385584476894,0.01768382202751086,-0.00439781668554819,0.06775569861262501,-250.12771168953785,353.6764405502172,0.00019701770360373258,0.0031268513907912465,250.12771168953785,353.6764405502172,178841.31385801957,0.4195804195804196,715,119.33333333333333,False,False
31,-0.05396461120604068,0.12037026973073238,-0.010541901924907773,0.08453413769851331,-0.04342270928113292,0.08291790660833061,-0.021083803849815546,0.16906827539702662,-868.4541856226581,1658.358132166612,0.0038604542406984704,0.04036484307188206,868.4541856226581,1658.358132166612,41769172.511707366,1.621756487025948,48096,8016.0,False,True
32,-0.05331377669790611,0.12524404927215504,-0.01203340697420046,0.09355769047616859,-0.04128036972370565,0.07767486400394477,-0.02406681394840092,0.18711538095233718,-825.607394474113,1553.4972800788953,0.00471752129254834,0.04809649167962166,825.607394474113,1553.4972800788953,39708413.24462694,1.783932135728543,48096,8016.0,False,True
33,-0.056185476414139464,0.12960548982168862,-0.015520984192081139,0.10052210253226769,-0.04066449222205833,0.07487563726523504,-0.031041968384162278,0.20104420506453538,-813.2898444411666,1497.5127453047005,0.005486788185329355,0.045463795804502126,813.2898444411666,1497.5127453047005,39115988.35824235,2.430555555555556,48096,8016.0,False,True
34,-0.057414483173515656,0.13500067373285338,-0.017053815222739285,0.10746764755222057,-0.04036066795077638,0.07347327067568436,-0.03410763044547857,0.21493529510444115,-807.2133590155275,1469.465413513687,0.00653693348348802,0.05231287918336739,807.2133590155275,1469.465413513687,38823733.71521081,2.5885728542914173,48096,8016.0,False,True
35,-0.057431519307807516,0.1334428030685216,-0.016535189977045527,0.10610949848317171,-0.04089632933076199,0.0738116513807098,-0.03307037995409105,0.21221899696634342,-817.9265866152397,1476.2330276141963,0.006391128546577361,0.05199878231839045,817.9265866152397,1476.2330276141963,39338997.10984657,2.5012475049900202,48096,8016.0,False,True
36,-0.01854080701725679,0.032981114217311855,-0.0006993720784210355,0.0186877663488583,-0.01784143493883575,0.026576994069759413,-0.001398744156842071,0.0373755326977166,-356.82869877671504,531.5398813951882,1.4275095534858847e-07,3.814416648793807e-06,356.82869877671504,531.5398813951882,255132.51962535124,0.13986013986013987,715,119.33333333333333,False,False
37,-0.05768848457967181,0.13769929436117959,-0.017503737067393214,0.11083225571184963,-0.04018474751227859,0.0716618929408213,-0.03500747413478643,0.22166451142369925,-803.6949502455717,1433.2378588164256,0.007045100447364326,0.05664849512338428,803.6949502455717,1433.2378588164256,38654512.32701102,2.5948103792415167,48096,8016.0,False,True
38,-0.056142586308631344,0.13140106705509258,-0.01545849053456208,0.10330070893861679,-0.04068409577406926,0.07513025934948087,-0.03091698106912416,0.20660141787723357,-813.6819154813852,1502.6051869896173,0.0061145368220213514,0.051511750685223845,813.6819154813852,1502.6051869896173,39134845.4069927,2.3162009314703926,48096,8016.0,False,True
39,-0.05480223941122504,0.1268828472257127,-0.01437818100215235,0.09806365460578248,-0.0404240584090727,0.07442149959837678,-0.0287563620043047,0.19612730921156496,-808.4811681814539,1488.4299919675357,0.005271421538924484,0.04640477090410792,808.4811681814539,1488.4299919675357,38884710.264855206,2.216400532268796,48096,8016.0,False,True
40,-0.05329610603350689,0.12070225045723375,-0.012566131680453159,0.09062431008277474,-0.04072997435305373,0.07445803913180918,-0.025132263360906317,0.1812486201655495,-814.5994870610745,1489.1607826361835,0.004241877393039205,0.04116823040878571,814.5994870610745,1489.1607826361835,39178976.92968944,1.985612109115103,48096,8016.0,False,True
41,-0.053242748782822875,0.1204074486760108,-0.011371985749124982,0.08755613910384814,-0.04187076303369789,0.07825556628487797,-0.022743971498249964,0.1751122782076963,-837.4152606739577,1565.1113256975593,0.004165920737803708,0.04183194326340613,837.4152606739577,1565.1113256975593,40276324.37737467,1.7506653359946773,48096,8016.0,False,True
42,-0.018149757735739243,0.030306330084257007,0.0,0.0,-0.018149757735739243,0.030306330084257007,0.0,0.0,-362.9951547147848,606.1266016851401,0.0,0.0,362.9951547147848,606.1266016851401,259541.53562107112,0.0,715,119.33333333333333,False,False
43,-0.05300479971694901,0.11995978480164649,-0.011984127831997262,0.08993185690750091,-0.041020671884951745,0.07476914896682864,-0.023968255663994523,0.17986371381500182,-820.413437699035,1495.3829793365726,0.004374933644769112,0.04278719629724825,820.413437699035,1495.3829793365726,39458604.69957279,1.8463073852295409,48096,8016.0,False,True
44,-0.05367358730296202,0.11944916891908135,-0.011124870365443611,0.08506955441893516,-0.04254871693751841,0.07975707495030919,-0.022249740730887223,0.1701391088378703,-850.9743387503679,1595.1414990061837,0.003721080959334649,0.03794177912538471,850.9743387503679,1595.1414990061837,40928461.7965377,1.7652195608782437,48096,8016.0,False,True
45,-0.05109944806836987,0.11515593808655795,-0.010685253084636607,0.08390648457565612,-0.040414194983733255,0.07302321314001886,-0.021370506169273214,0.16781296915131225,-808.283899674665,1460.4642628003771,0.003658619343327351,0.03811053454811025,808.283899674665,1460.4642628003771,38875222.43875269,1.6820525615435795,48096,8016.0,False,True
46,-0.05344266043202573,0.1209121627811939,-0.012312544326611644,0.08966359427923064,-0.04113011610541408,0.07550413925902195,-0.024625088653223288,0.17932718855846128,-822.6023221082818,1510.082785180439,0.004211449685415389,0.04042126495076675,822.6023221082818,1510.082785180439,39563881.28411992,1.9419494344644046,48096,8016.0,False,True
47,-0.062275727411632495,0.14258207261355713,-0.022627507561122688,0.11785311428813566,-0.03964821985050981,0.06877287308856866,-0.045255015122245376,0.23570622857627133,-792.9643970101961,1375.4574617713731,0.00696254995340424,0.04835649297700921,792.9643970101961,1375.4574617713731,38138415.63860239,3.688456420492349,48096,8016.0,False,True
48,-0.012478916291615868,0.01570574776840685,0.0,0.0,-0.012478916291615868,0.01570574776840685,0.0,0.0,-249.57832583231735,314.11495536813703,0.0,0.0,249.57832583231735,314.11495536813703,178448.5029701069,0.0,715,119.33333333333333,False,False
49,-0.05409336387119038,0.1231925381376219,-0.013800155679546885,0.09375664354383585,-0.0402932081916435,0.07251385676591819,-0.02760031135909377,0.1875132870876717,-805.8641638328698,1450.2771353183637,0.00442888868352007,0.040290347022393945,805.8641638328698,1450.2771353183637,38758842.82370571,2.2184797072521625,48096,8016.0,False,True
50,-0.05438645896138338,0.12534214218712647,-0.012807853362751151,0.09143921256125676,-0.041578605598632225,0.0772814816071947,-0.025615706725502303,0.1828784251225135,-831.5721119726445,1545.629632143894,0.0045839681293268755,0.04098631940052972,831.5721119726445,1545.629632143894,39995292.29743631,2.002245508982036,48096,8016.0,False,True
51,-0.05316803223328262,0.12079641606889341,-0.011809890322578757,0.08836306601569296,-0.041358141910703854,0.07666297574138102,-0.023619780645157514,0.17672613203138593,-827.162838214077,1533.2595148276203,0.004352309938238834,0.040648312489088075,827.162838214077,1533.2595148276203,39783223.86674425,1.8275948103792417,48096,8016.0,False,True
52,-0.05714207941508193,0.135312017057243,-0.016976453300113332,0.1079319985970629,-0.04016562611496861,0.07328491238052956,-0.033952906600226665,0.2158639971941258,-803.3125222993721,1465.6982476105911,0.00659126889435579,0.053271380392642655,803.3125222993721,1465.6982476105911,38636119.0725106,2.559464404524285,48096,8016.0,False,True
53,-0.05585845831363848,0.1301672234391805,-0.015635576878455803,0.10355427851902319,-0.040222881435182684,0.07230229879783655,-0.031271153756911606,0.20710855703804637,-804.4576287036535,1446.045975956731,0.006104407504299284,0.0510108470649678,804.4576287036535,1446.045975956731,38691194.11013092,2.355705256154358,48096,8016.0,False,True
54,-0.018691435986419508,0.034703189160556605,-0.0007338353950925393,0.01960865299766164,-0.017957600591326967,0.02734028651224218,-0.0014676707901850785,0.03921730599532328,-359.15201182653936,546.8057302448436,6.741805788480873e-05,0.0018014629870405402,359.15201182653936,546.8057302448436,256793.68845597564,0.13986013986013987,715,119.33333333333333,False,False
55,-0.05316623521839149,0.12365864978412404,-0.013640679311914348,0.09619278928343869,-0.03952555590647714,0.07234211854686093,-0.027281358623828696,0.19238557856687738,-790.5111181295429,1446.8423709372184,0.005166561147428262,0.046384781635335326,790.5111181295429,1446.8423709372184,38020422.73755849,2.0791749833666002,48096,8016.0,False,True
56,-0.05580956065451159,0.1285386079556551,-0.014394186373504097,0.09932928177571891,-0.04141537428100748,0.07620085752530903,-0.028788372747008194,0.19865856355143782,-828.3074856201496,1524.0171505061808,0.005316458307672567,0.04881901310808725,828.3074856201496,1524.0171505061808,39838276.82838672,2.1976879574184967,48096,8016.0,False,True
57,-0.058815501243876946,0.13629344728650356,-0.01794348364981223,0.10960827018107165,-0.040872017594064704,0.07282052962301871,-0.03588696729962446,0.2192165403621433,-817.4403518812941,1456.4105924603743,0.006517889873939412,0.052133114999753566,817.4403518812941,1456.4105924603743,39315611.16408272,2.7673819028609445,48096,8016.0,False,True
58,-0.05990390118028603,0.14392700078032827,-0.019762392415845022,0.11780016576550727,-0.04014150876444101,0.07325563471571518,-0.039524784831690044,0.23560033153101453,-802.8301752888201,1465.1126943143038,0.007998930733334339,0.060216060724155196,802.8301752888201,1465.1126943143038,38612920.11069109,2.92332002661344,48096,8016.0,False,True
59,-0.056603778837656805,0.13480375187407198,-0.01630564742728946,0.10794466541927467,-0.04029813141036734,0.07380101920687258,-0.03261129485457892,0.21588933083854933,-805.9626282073468,1476.0203841374516,0.006850973080202632,0.05641173907151723,805.9626282073468,1476.0203841374516,38763578.566260554,2.376497005988024,48096,8016.0,False,True
60,-0.017461707328314566,0.03201919863129525,-0.0007634749972466739,0.02040064623962822,-0.016698232331067896,0.02364910563137139,-0.0015269499944933478,0.04080129247925644,-333.9646466213579,472.98211262742774,0.00012279656204698268,0.0032812197266411072,333.9646466213579,472.98211262742774,238784.72233427086,0.13986013986013987,715,119.33333333333333,False,False
61,-0.01691381707195434,0.03311174681981888,-0.0009522397437791463,0.023188553082762978,-0.015961577328175196,0.022894032705117494,-0.0019044794875582925,0.046377106165525955,-319.23154656350397,457.88065410234987,0.00020763093728313998,0.005056143730890726,319.23154656350397,457.88065410234987,189623.53865872134,0.16835016835016833,594,99.16666666666667,False,False
