Office_Heating_RL,Office_Cooling_RL
0.0956006571650505,0.017291516065597534
0.11025993525981903,0.0011992454528808594
0.12194924056529999,-0.01695406436920166
0.13119861483573914,-0.0372031033039093
0.13898687064647675,-0.05953705310821533
0.14591364562511444,-0.08443489670753479
0.12290327250957489,-0.014476239681243896
0.11874917149543762,0.03159788250923157
0.1124560609459877,0.07900199294090271
-0.11418970674276352,-0.2523459196090698
-0.0951584130525589,-0.2187262773513794
-0.07859525084495544,-0.1836991012096405
-0.09394294023513794,-0.13838008046150208
-0.08986932039260864,-0.11250540614128113
-0.08674511313438416,-0.08515587449073792
-0.08476658165454865,-0.05696478486061096
-0.08411963284015656,-0.02829405665397644
-0.0847327783703804,0.0008707046508789062
-0.11854823678731918,0.022728264331817627
-0.1271183341741562,0.02192172408103943
-0.13503046333789825,0.020344525575637817
-0.14265963435173035,0.01775437593460083
-0.15016406774520874,0.014089375734329224
-0.1575634628534317,0.009375244379043579
-0.1693456918001175,0.34166502952575684
-0.1348646730184555,0.35349151492118835
-0.11743587255477905,0.3134417235851288
-0.11161123961210251,0.2525080740451813
-0.130963534116745,0.20785459876060486
-0.16434846818447113,0.1786814033985138
0.02194351702928543,0.5313761234283447
-0.014613107778131962,0.5615715980529785
-0.11135184019804001,0.5680198669433594
-0.204872265458107,0.5374723672866821
-0.2859968841075897,0.45423850417137146
-0.34226617217063904,0.3118249773979187
-0.31495657563209534,0.41788867115974426
-0.23558644950389862,0.5693559646606445
-0.026745643466711044,0.6952930688858032
0.1307048201560974,0.7118639945983887
0.28295671939849854,0.6750686168670654
0.434388130903244,0.6306837797164917
0.5579076409339905,0.4944708049297333
0.513790488243103,0.228456050157547
0.4240425229072571,-0.06818866729736328
0.3391607999801636,-0.3224720358848572
0.2809174060821533,-0.5164740085601807
0.24499540030956268,-0.6634736061096191
0.31964489817619324,-0.6161274909973145
0.40039923787117004,-0.5782555937767029
0.48160311579704285,-0.5241497755050659
0.5719473958015442,-0.4721633493900299
0.657252848148346,-0.41749903559684753
0.7356733679771423,-0.36330774426460266
0.5807467103004456,-0.3455493152141571
0.570929229259491,-0.35495367646217346
0.5694910883903503,-0.3545890152454376
0.5699184536933899,-0.3432997465133667
0.5731496810913086,-0.3283851146697998
0.5771409869194031,-0.3108850121498108
0.6501922607421875,-0.28672465682029724
0.6773023009300232,-0.2999633848667145
0.6464849710464478,-0.313344806432724
0.5994611382484436,-0.33533531427383423
0.5492395162582397,-0.3623373806476593
0.49297448992729187,-0.39029011130332947
0.5050554871559143,-0.03135263919830322
0.6273790001869202,0.2740967571735382
0.6734862923622131,0.4186811149120331
0.6855996251106262,0.45586147904396057
0.6704935431480408,0.45798298716545105
0.6473471522331238,0.4512801468372345
0.7145624756813049,0.3589845597743988
0.6548638939857483,0.14770033955574036
0.5733180642127991,-0.06701986491680145
0.5050379633903503,-0.20812976360321045
0.4715149998664856,-0.2743142247200012
0.4615758955478668,-0.2918626070022583
0.30344220995903015,-0.27192261815071106
0.28845784068107605,-0.27178481221199036
0.2836257219314575,-0.26475873589515686
0.3048041760921478,-0.2703563868999481
0.32849475741386414,-0.2713010907173157
0.3527723550796509,-0.26913079619407654
0.5345373749732971,-0.17379754781723022
0.5863475799560547,-0.10975596308708191
0.6217666864395142,-0.04580962657928467
0.6278955340385437,0.04936492443084717
0.6304192543029785,0.13847368955612183
0.6304376125335693,0.22125986218452454
0.6074050068855286,0.2621995210647583
0.5739454627037048,0.2856242060661316
0.5381679534912109,0.30719658732414246
0.5358787178993225,0.2852655351161957
0.532306969165802,0.2624151408672333
0.5280984044075012,0.24001899361610413
0.6658268570899963,0.5744813680648804
0.7964239120483398,0.8663698434829712
0.8533103466033936,0.9776363372802734
0.8546907305717468,1.0
0.8411577343940735,1.0
0.8209483623504639,1.0
0.7480985522270203,0.934786319732666
0.6702597737312317,0.7800910472869873
0.6228564381599426,0.6066505908966064
0.5568715929985046,0.4345225393772125
0.483339786529541,0.27785471081733704
0.4154309928417206,0.1372435986995697
0.4596904218196869,0.15015235543251038
0.4865244925022125,0.11216440796852112
0.5092325806617737,0.08277121186256409
0.5302873253822327,0.09007236361503601
0.5559101700782776,0.11864741146564484
0.5862510800361633,0.16452550888061523
0.5524439215660095,0.09612052142620087
0.5166406631469727,0.023649990558624268
0.48394617438316345,-0.043075382709503174
0.45382389426231384,-0.10482662916183472
0.4259794056415558,-0.16226401925086975
0.4007473289966583,-0.21581822633743286
0.3849497139453888,-0.18084104359149933
0.3657078146934509,-0.17120817303657532
0.34927108883857727,-0.15956449508666992
0.334595263004303,-0.14559391140937805
0.32133159041404724,-0.1292533278465271
0.3093087375164032,-0.11079195141792297
0.2523331344127655,0.41017886996269226
0.12437698245048523,0.6190797090530396
-0.0016886638477444649,0.6563973426818848
-0.09070619940757751,0.6321313381195068
-0.1646430641412735,0.568712592124939
-0.24068184196949005,0.48377087712287903
-0.3411206901073456,0.46219882369041443
-0.4137728214263916,0.42206689715385437
-0.4707699120044708,0.3951696455478668
-0.5190838575363159,0.37971770763397217
-0.5574225783348083,0.3729676604270935
-0.5852800607681274,0.3724760115146637
-0.5795655846595764,0.4156724512577057
-0.545998215675354,0.43888506293296814
-0.5230676531791687,0.4623657763004303
-0.5127336978912354,0.48371681571006775
-0.5086734294891357,0.5034743547439575
-0.5062341094017029,0.5223040580749512
0.046606164425611496,0.08443459868431091
0.037682972848415375,0.14710256457328796
0.02838224545121193,0.21248361468315125
0.018710587173700333,0.28016427159309387
0.009020267985761166,0.34958958625793457
-0.00034414324909448624,0.42024555802345276
-0.02483842894434929,0.42932721972465515
-0.02970072627067566,0.4107716977596283
-0.03591423109173775,0.38618314266204834
-0.04254435375332832,0.3558700382709503
-0.04913720861077309,0.3196549713611603
-0.05555117502808571,0.27793312072753906
-0.0704052671790123,0.37883317470550537
-0.06085217371582985,0.45897021889686584
-0.05055523291230202,0.5417813062667847
-0.04020323231816292,0.6265615224838257
-0.02996765449643135,0.7117993831634521
-0.01980522647500038,0.7959084510803223
0.02251017466187477,0.9635739326477051
0.08926887810230255,1.0
0.1597161442041397,1.0
0.23507584631443024,1.0
0.3148479759693146,1.0
0.39592453837394714,1.0
0.550782322883606,1.0
0.6119052171707153,1.0
0.6464665532112122,1.0
0.6212761998176575,1.0
0.4991583526134491,1.0
0.4211635887622833,1.0
0.5688392519950867,1.0
0.8781826496124268,1.0
0.9750924706459045,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.9589667320251465,1.0
0.866475522518158,0.9067598581314087
0.7824445366859436,0.7894705533981323
0.7267175316810608,0.6688066720962524
0.6790934205055237,0.5495076179504395
0.827471911907196,0.531367301940918
0.8243743181228638,0.46881386637687683
0.7777083516120911,0.42708274722099304
0.649738073348999,0.39925339818000793
0.5146797299385071,0.4277589023113251
0.3846175968647003,0.5109630823135376
0.21180860698223114,0.6275060176849365
-0.002220761962234974,0.7400766611099243
-0.14301373064517975,0.831993818283081
-0.18389452993869781,0.8861461877822876
-0.1924452930688858,0.9189636707305908
-0.20724160969257355,0.9418025016784668
-0.19026295840740204,0.9375060796737671
-0.17501312494277954,0.9113104343414307
-0.1611783653497696,0.8785396814346313
-0.13239678740501404,0.8528633117675781
-0.09350094944238663,0.8262441158294678
-0.05092107504606247,0.8001537322998047
-0.041301168501377106,0.7941669225692749
-0.0185830257833004,0.7764483690261841
0.022060096263885498,0.756873607635498
0.07121539860963821,0.7186298370361328
0.12259484827518463,0.6730079650878906
0.17852744460105896,0.6163352727890015
0.4084201753139496,0.6820164918899536
0.5865741968154907,0.7247273921966553
0.7035632133483887,0.7334921360015869
0.7936222553253174,0.7281932830810547
0.8494681119918823,0.7199854850769043
0.8937326669692993,0.7158616781234741
0.8842971324920654,0.6384181976318359
0.8748036026954651,0.5582998991012573
0.8719366192817688,0.5005877017974854
0.8830351233482361,0.45420196652412415
0.9027145504951477,0.4093674123287201
0.9262344241142273,0.3670964539051056
0.8944329619407654,0.35719045996665955
0.9024870991706848,0.32043594121932983
0.9137697219848633,0.2855406105518341
0.9261286854743958,0.2513279914855957
0.9361721277236938,0.21798357367515564
0.9428805708885193,0.1844903826713562
0.9792303442955017,0.20345008373260498
1.0,0.20330622792243958
1.0,0.19962501525878906
1.0,0.20437374711036682
1.0,0.20880353450775146
1.0,0.20945769548416138
1.0,0.1987473964691162
1.0,0.18054598569869995
1.0,0.1641223132610321
1.0,0.1389278769493103
1.0,0.12185230851173401
1.0,0.10841348767280579
1.0,0.17914742231369019
1.0,0.2544732689857483
1.0,0.3070280849933624
1.0,0.32894593477249146
1.0,0.3282657563686371
1.0,0.3222529888153076
1.0,0.21183577179908752
1.0,0.03919617831707001
1.0,-0.1349445879459381
1.0,-0.290933221578598
1.0,-0.442581444978714
1.0,-0.591328501701355
1.0,-0.5899416208267212
1.0,-0.621485710144043
1.0,-0.6474764347076416
1.0,-0.6546233892440796
1.0,-0.6521862745285034
1.0,-0.6421473026275635
1.0,-0.7671791315078735
1.0,-0.9009367227554321
0.9282712936401367,-1.0
0.8519437909126282,-1.0
0.7728298306465149,-1.0
0.6958373785018921,-1.0
0.6978952288627625,-1.0
0.7070317268371582,-1.0
0.7173677086830139,-1.0
0.7290031313896179,-1.0
0.7416467070579529,-1.0
0.7549145817756653,-1.0
0.7240442633628845,-1.0
0.2634650468826294,-1.0
-0.07464825361967087,-1.0
-0.246893510222435,-1.0
-0.3598145544528961,-1.0
-0.45496851205825806,-1.0
-0.444918692111969,-1.0
-0.45122769474983215,-1.0
-0.45540040731430054,-1.0
-0.45747944712638855,-1.0
-0.45786482095718384,-1.0
-0.45698082447052,-1.0
-0.3738282322883606,-1.0
-0.2961835563182831,-0.9600614309310913
-0.21154847741127014,-0.7849020957946777
-0.1284143179655075,-0.5902174711227417
-0.05334741994738579,-0.3823074698448181
0.007682773284614086,-0.16664262115955353
-0.10425440967082977,-0.7051233053207397
-0.12366406619548798,-0.7035554647445679
-0.12544335424900055,-0.706453800201416
-0.118796706199646,-0.7135236263275146
-0.11474962532520294,-0.7242659330368042
-0.11641578376293182,-0.737675666809082
-0.12306912988424301,-0.7047046422958374
-0.12440838664770126,-0.695673942565918
-0.12114512920379639,-0.6872252225875854
-0.11509068310260773,-0.6792858839035034
-0.1079450249671936,-0.6718900203704834
-0.10062704235315323,-0.6650983095169067
-0.07279714196920395,-0.6133595705032349
-0.040590476244688034,-0.5840050578117371
-0.009881098754703999,-0.5560393333435059
-0.003932555206120014,-0.5293059349060059
-0.006521743722259998,-0.5031068325042725
-0.0048367055132985115,-0.47706761956214905
0.009254041127860546,-0.437579482793808
0.0336366705596447,-0.4228588044643402
0.056584376841783524,-0.4089455306529999
0.07735966145992279,-0.39567768573760986
0.09664657711982727,-0.3829565644264221
0.11460782587528229,-0.3703249394893646
0.06819415092468262,-0.3507700264453888
0.038973983377218246,-0.3528423607349396
0.012846249155700207,-0.3538520336151123
-0.012099524028599262,-0.3539741635322571
-0.043051186949014664,-0.3453734815120697
-0.07527747750282288,-0.34002357721328735
0.009277033619582653,-0.3861140012741089
-0.016773559153079987,-0.294308066368103
-0.08242997527122498,-0.3149195909500122
-0.11179348826408386,-0.31137603521347046
-0.07474914193153381,-0.2744447588920593
-0.7713735103607178,-0.39091864228248596
-0.8531635403633118,-0.398240327835083
-0.8591989874839783,-0.3323533535003662
-0.7938063144683838,-0.306522011756897
-0.7819262146949768,-0.3132525384426117
-0.7708844542503357,-0.3512188196182251
-0.755242645740509,-0.3922354578971863
-0.558155357837677,-0.4414406716823578
-0.5532315373420715,-0.5974423885345459
-0.5797730088233948,-0.7844080924987793
-0.6397746205329895,-0.9333363771438599
-0.6726110577583313,-1.0
-0.6817682385444641,-1.0
0.44257742166519165,-0.4011225402355194
0.28219661116600037,-0.4597284495830536
0.09614262729883194,-0.4885643422603607
0.03466292843222618,-0.5378135442733765
0.01610131934285164,-0.5909556150436401
0.015182594768702984,-0.640385627746582
0.012064668349921703,-0.676201343536377
0.05611683055758476,-0.7395648956298828
0.10042694211006165,-0.7963917255401611
0.12571202218532562,-0.850147008895874
0.150650292634964,-0.8990954160690308
0.15182632207870483,-0.9533060789108276
0.3291323781013489,-0.9011552333831787
0.487888902425766,-0.8831273317337036
0.5939617156982422,-0.8730461597442627
0.6691588163375854,-0.8837018013000488
0.7484095692634583,-0.8955059051513672
0.8160994052886963,-0.9087247848510742
0.7844793200492859,-0.741571307182312
0.8847142457962036,-0.5598422288894653
0.9523604512214661,-0.454418808221817
0.9878942966461182,-0.4027119576931
1.0,-0.3775465488433838
1.0,-0.3561469316482544
1.0,-0.3963299095630646
1.0,-0.5263394713401794
1.0,-0.6361243724822998
1.0,-0.7108794450759888
1.0,-0.7541334629058838
1.0,-0.7788751125335693
0.9089491963386536,-0.6813036203384399
0.9039139151573181,-0.5901051759719849
