energy_term,comfort_term,energy_penalty,comfort_penalty,total_power_demand,total_temperature_violation,TimeLimit.truncated,episode,terminal_observation
,,,,,,,,
-0.11142629029928311,-4.034891333097609,-5571.314514964155,-5.043614166372011,5571.314514964155,1.6181229215948143,False
-0.09788276170081825,-2.660278081623469,-4894.138085040912,-3.325347602029336,4894.138085040912,1.2015742106073972,False
-0.09122076051491816,-2.0413074261000808,-4561.038025745907,-2.551634282625101,4561.038025745907,0.9367340490318448,False
-0.08839092453361065,-1.7150087338761488,-4419.5462266805325,-2.143760917345186,4419.5462266805325,0.7625617245582994,False
-0.07456767069194288,-1.6935093030768638,-3728.383534597144,-2.1168866288460797,3728.383534597144,0.749946437977151,False
-0.07528048795091433,-1.6927582709216862,-3764.024397545716,-2.1159478386521076,3764.024397545716,0.74950286277166,False
-0.07100992758725759,-1.6928501327047707,-3550.4963793628795,-2.116062665880963,3550.4963793628795,0.7495571288131835,False
-0.06870005056605985,-1.6928999675145762,-3435.0025283029922,-2.11612495939322,3435.0025283029922,0.7495865667860606,False
-0.06689609046991943,-1.6929360917636513,-3344.804523495971,-2.116170114704564,3344.804523495971,0.7496079052374469,False
-0.06545672119386511,-1.6929638819920936,-3272.8360596932557,-2.116204852490117,3272.8360596932557,0.749624320505859,False
-0.06433115191197827,-1.6929855823738214,-3216.5575955989134,-2.1162319779672765,3216.5575955989134,0.7496371384063956,False
-0.0635555499202649,-1.6930037058978007,-3177.7774960132447,-2.1162546323722506,3177.7774960132447,0.7496478434160316,False
-0.06295615999528863,-1.6930192039000689,-3147.8079997644313,-2.116274004875086,3147.8079997644313,0.7496569975196401,False
-0.06248650369291003,-1.6930326775846862,-3124.325184645501,-2.1162908469808577,3124.325184645501,0.7496649558646915,False
-0.0621153040345659,-1.693044570655612,-3105.765201728295,-2.116305713319515,3105.765201728295,0.749671980554357,False
-0.06183994363508676,-1.693054956025665,-3091.997181754338,-2.116318695032081,3091.997181754338,0.7496781146741434,False
-0.061605428891962716,-1.693064592535298,-3080.2714445981355,-2.1163307406691225,3080.2714445981355,0.7496838064457982,False
-0.06142136120943368,-1.6930735191239847,-3071.0680604716836,-2.116341898904981,3071.0680604716836,0.7496890788761554,False
-0.06127511820167403,-1.6930818557471115,-3063.755910083701,-2.116352319683889,3063.755910083701,0.7496940028221672,False
-0.06115722812313206,-1.6930897115078425,-3057.8614061566027,-2.116362139384803,3057.8614061566027,0.7496986427292569,False
-0.06106101228931688,-1.693097173794569,-3053.050614465844,-2.1163714672432112,3053.050614465844,0.7497030502158957,False
-0.06098153469908876,-1.6931043118556983,-3049.076734954438,-2.1163803898196227,3049.076734954438,0.7497072661854176,False
-0.06091504356872361,-1.69311117955886,-3045.75217843618,-2.116388974448575,3045.75217843618,0.7497113224560117,False
-0.06086646317758907,-1.6931174975084737,-3043.3231588794533,-2.116396871885592,3043.3231588794533,0.7497150540112116,False
-0.06081412850825525,-1.6931237211181163,-3040.706425412762,-2.1164046513976453,3040.706425412762,0.7497187298330097,False
-0.06076732460721125,-1.6931297819754723,-3038.3662303605624,-2.11641222746934,3038.3662303605624,0.7497223095161907,False
-0.060724239888542295,-1.6931357200258814,-3036.2119944271144,-2.1164196500323516,3036.2119944271144,0.7497258166543084,False
-0.059485873884070166,-1.6931415114265,-2974.293694203508,-2.116426889283125,2974.293694203508,0.7497292371661111,False
-0.058600836371329394,-1.6931476631452416,-2930.0418185664694,-2.116434578931552,2930.0418185664694,0.7497328704758637,False
-0.05763170449246291,-1.6931543284979078,-2881.585224623145,-2.1164429106223848,2881.585224623145,0.7497368071316508,False
-0.05660483488167607,-1.693161190758227,-2830.2417440838035,-2.1164514884477836,2830.2417440838035,0.749740860067817,False
-0.05552574885123147,-1.6931681746158753,-2776.2874425615732,-2.116460218269844,2776.2874425615732,0.7497449848040105,False
-0.05314412509039374,-1.693175380952711,-2657.206254519687,-2.1164692261908886,2657.206254519687,0.7497492409208029,False
-0.05012894485327766,-1.6931830125158005,-2506.4472426638827,-2.1164787656447506,2506.4472426638827,0.749753748159673,False
-0.04761657832101849,-1.6931915738329655,-2380.8289160509244,-2.1164894672912067,2380.8289160509244,0.7497588044917158,False
-0.03823353844993526,-1.6949669004727044,-1911.676922496763,-2.1187086255908802,1911.676922496763,0.7508067642112373,False
-0.0355685417597935,-1.694912560639621,-1778.4270879896749,-2.118640700799526,1778.4270879896749,0.7507747041726951,False
-0.032135441667636475,-1.6947825788297157,-1606.7720833818234,-2.1184782235371444,1606.7720833818234,0.7506980118421929,False
-0.028750964028053074,-1.6946605630801301,-1437.5482014026536,-2.1183257038501626,1437.5482014026536,0.7506260143225241,False
-0.027141672820344957,-1.6945581086132475,-1357.0836410172478,-2.1181976357665593,1357.0836410172478,0.7505655552746795,False
-0.025966341942942627,-1.6944738131018462,-1298.3170971471313,-2.1180922663773076,1298.3170971471313,0.750515809203609,False
-0.024794167751555362,-1.6944135115925876,-1239.708387577768,-2.1180168894907343,1239.708387577768,0.7504802214112232,False
-0.023531813643070016,-1.6943572332042465,-1176.5906821535007,-2.117946541505308,1176.5906821535007,0.7504470067781988,False
-0.022453044051387303,-1.6943008851539254,-1122.652202569365,-2.1178761064424068,1122.652202569365,0.7504137499264552,False
-0.022026266871865787,-1.6942431303400245,-1101.3133435932893,-2.1178039129250306,1101.3133435932893,0.7503796616492231,False
-0.021549073956899017,-1.6941835317588412,-1077.4536978449507,-2.1177294146985512,1077.4536978449507,0.7503444839180027,False
