Office_Heating_RL,Office_Cooling_RL
16.25711441040039,27.744998931884766
16.287967681884766,27.90250015258789
16.42610740661621,27.988107681274414
16.52998924255371,28.074798583984375
16.58833122253418,28.152929306030273
16.622787475585938,28.223535537719727
16.650558471679688,28.289085388183594
18.764511108398438,26.74257469177246
18.737377166748047,26.97938346862793
18.706344604492188,27.224231719970703
18.673328399658203,27.476015090942383
18.64049530029297,27.732662200927734
18.609146118164062,27.992023468017578
18.51759147644043,28.0130672454834
18.50607681274414,27.93354034423828
18.48929786682129,27.831249237060547
18.470489501953125,27.70777130126953
18.45125961303711,27.562456130981445
18.43214988708496,27.396821975708008
18.375577926635742,27.778162002563477
18.40886116027832,28.08026123046875
18.440351486206055,28.38936996459961
18.46895408630371,28.703495025634766
18.49494171142578,29.017526626586914
18.518390655517578,29.325653076171875
18.65498161315918,29.923973083496094
18.89040756225586,30.0
19.13968276977539,30.0
19.40615463256836,30.0
19.688936233520508,30.0
19.978683471679688,30.0
20.621397018432617,30.0
20.910192489624023,30.0
21.065839767456055,30.0
20.952518463134766,30.0
20.71493148803711,30.0
20.433250427246094,30.0
21.63187599182129,30.0
22.135011672973633,30.0
22.41073226928711,30.0
22.5,30.0
22.5,30.0
22.5,30.0
22.5,30.0
22.284900665283203,30.0
21.96259307861328,29.799659729003906
21.652856826782227,29.32088279724121
21.442909240722656,28.825702667236328
21.25680160522461,28.334592819213867
21.83589744567871,28.237699508666992
21.826927185058594,27.994251251220703
21.659420013427734,27.835622787475586
21.196556091308594,27.73418426513672
20.71670150756836,27.849388122558594
20.130279541015625,28.196290969848633
19.404239654541016,28.663375854492188
18.729312896728516,29.0576114654541
18.21702003479004,29.39049530029297
18.07540512084961,29.585430145263672
18.050922393798828,29.70315933227539
18.08500099182129,29.78495979309082
18.147306442260742,29.760047912597656
18.201444625854492,29.657665252685547
18.25136947631836,29.534008026123047
18.360496520996094,29.439537048339844
18.49839973449707,29.348011016845703
18.64653205871582,29.260753631591797
18.658605575561523,29.251914978027344
18.727628707885742,29.195186614990234
18.867733001708984,29.133193969726562
19.03900146484375,28.997337341308594
19.218982696533203,28.829347610473633
19.41897964477539,28.618389129638672
20.303447723388672,28.882415771484375
20.984054565429688,29.05453872680664
21.427871704101562,29.092456817626953
21.788837432861328,29.069141387939453
21.9989013671875,29.04129409790039
22.162052154541016,29.029088973999023
22.115942001342773,28.734764099121094
22.06951141357422,28.423019409179688
22.052913665771484,28.201637268066406
22.0931453704834,28.024431228637695
22.16499900817871,27.85257339477539
22.249385833740234,27.69179916381836
22.142004013061523,27.65083885192871
22.172874450683594,27.514774322509766
22.215904235839844,27.38520050048828
22.263145446777344,27.257369995117188
22.30203628540039,27.132234573364258
22.328672409057617,27.005935668945312
22.457242965698242,27.07172393798828
22.5,27.069122314453125
22.5,27.052379608154297
22.5,27.065717697143555
22.5,27.079307556152344
22.5,27.079166412353516
22.5,27.03367042541504
22.5,26.96065330505371
22.5,26.892822265625
22.5,26.789962768554688
22.5,26.717500686645508
22.5,26.65426254272461
22.5,26.907726287841797
22.5,27.189300537109375
22.5,27.38652992248535
22.5,27.48093032836914
22.5,27.497011184692383
22.5,27.497709274291992
22.5,27.107097625732422
22.5,26.458843231201172
22.5,25.790658950805664
22.5,25.191205978393555
22.5,24.604198455810547
22.5,24.02625274658203
22.5,24.018428802490234
22.5,23.891033172607422
22.5,23.786148071289062
22.5,23.75257110595703
22.5,23.755096435546875
22.5,23.786094665527344
22.5,23.310150146484375
22.48914909362793,22.8018856048584
22.214000701904297,22.5
21.9227294921875,22.5
21.640304565429688,22.5
21.34572410583496,22.5
21.35483169555664,22.5
21.38150405883789,22.5
21.41192626953125,22.5
21.44589614868164,22.5
21.484758377075195,22.5
21.529834747314453,22.5
21.4468994140625,22.5
19.589645385742188,22.5
18.239694595336914,22.5
17.59077262878418,22.5
17.180416107177734,22.5
16.840776443481445,22.5
16.866065979003906,22.5
16.833423614501953,22.5
16.809602737426758,22.5
16.793363571166992,22.5
16.783111572265625,22.5
16.777212142944336,22.5
17.072975158691406,22.5
17.34958267211914,22.731069564819336
17.654733657836914,23.361045837402344
17.96068572998047,24.061546325683594
18.245616912841797,24.81285858154297
18.48863983154297,25.598003387451172
18.2213134765625,23.581928253173828
18.159059524536133,23.583637237548828
18.171377182006836,23.57524299621582
18.216306686401367,23.554094314575195
18.246601104736328,23.517839431762695
18.24925994873047,23.469377517700195
18.233688354492188,23.593509674072266
18.24030303955078,23.629287719726562
18.264379501342773,23.663007736206055
18.298114776611328,23.694469451904297
18.334362030029297,23.723356246948242
18.36869239807129,23.7495174407959
18.48773956298828,23.945087432861328
18.624631881713867,24.05748176574707
18.756864547729492,24.165056228637695
18.785812377929688,24.26420783996582
18.778656005859375,24.35971450805664
18.790395736694336,24.45465087890625
18.84771728515625,24.59966278076172
18.943239212036133,24.65217399597168
19.034616470336914,24.700984954833984
19.118303298950195,24.74685287475586
19.195789337158203,24.790515899658203
19.26812744140625,24.832969665527344
19.10151481628418,24.904232025146484
18.98057746887207,24.895296096801758
18.864091873168945,24.890344619750977
18.750652313232422,24.888816833496094
18.617097854614258,24.919170379638672
18.481977462768555,24.938631057739258
18.744762420654297,24.679698944091797
18.35401725769043,24.758602142333984
18.070053100585938,24.645475387573242
17.969491958618164,24.64933204650879
18.107097625732422,24.80464744567871
15.41049861907959,24.341541290283203
15.224729537963867,24.40435218811035
15.260292053222656,24.595094680786133
15.40217113494873,24.609113693237305
15.377349853515625,24.52968978881836
15.373048782348633,24.365257263183594
15.395233154296875,24.200857162475586
15.922426223754883,23.934547424316406
15.994291305541992,23.487457275390625
15.937125205993652,22.95070457458496
15.752127647399902,22.523574829101562
15.645252227783203,22.5
15.612452507019043,22.5
19.902748107910156,24.318618774414062
19.351146697998047,24.136335372924805
18.69445037841797,24.07252311706543
18.490842819213867,23.90986442565918
18.44874382019043,23.73404884338379
18.47586441040039,23.571754455566406
18.460329055786133,23.442337036132812
18.654582977294922,23.206737518310547
18.847537994384766,22.997648239135742
18.964353561401367,22.80240821838379
19.079015731811523,22.626020431518555
19.190109252929688,22.5
19.9241943359375,22.67423439025879
20.518226623535156,22.742080688476562
20.85877227783203,22.756893157958984
21.140302658081055,22.733898162841797
21.426116943359375,22.710704803466797
21.682327270507812,22.681663513183594
21.509977340698242,23.25394630432129
21.901784896850586,23.912813186645508
22.184024810791016,24.329622268676758
22.34779167175293,24.56606674194336
22.455585479736328,24.700485229492188
22.5,24.819610595703125
22.5,24.7254581451416
22.5,24.306549072265625
22.5,23.965595245361328
22.5,23.754281997680664
22.5,23.658222198486328
22.5,23.629152297973633
22.33696174621582,24.042827606201172
22.324661254882812,24.409021377563477
22.333805084228516,24.81267738342285
22.348533630371094,25.230064392089844
22.36246109008789,25.649137496948242
22.37519645690918,26.055452346801758
22.5,26.112709045410156
22.5,26.1456298828125
22.5,26.192873001098633
22.5,26.219463348388672
22.5,26.23750877380371
22.5,26.25188636779785
22.5,26.128206253051758
22.5,25.937986373901367
22.5,25.75090217590332
22.5,25.55760383605957
22.5,25.363719940185547
22.40929412841797,25.168302536010742
22.5,26.043655395507812
22.5,26.809967041015625
22.5,27.106203079223633
22.5,27.078874588012695
22.5,26.922632217407227
22.5,26.745365142822266
22.5,26.229690551757812
22.5,25.442962646484375
22.45517349243164,24.696325302124023
22.23513412475586,24.08518409729004
22.03788948059082,23.577579498291016
21.860395431518555,23.144302368164062
21.869993209838867,23.22080421447754
21.877784729003906,23.149810791015625
21.891111373901367,23.10541343688965
21.918941497802734,23.125717163085938
21.956340789794922,23.187849044799805
22.000274658203125,23.285327911376953
21.888717651367188,23.37323760986328
21.798368453979492,23.4238224029541
21.704553604125977,23.50647735595703
21.606054306030273,23.615711212158203
21.502843856811523,23.747209548950195
21.395137786865234,23.897624969482422
21.188554763793945,23.74138641357422
20.957773208618164,23.471851348876953
20.729907989501953,23.209957122802734
20.516403198242188,22.961881637573242
20.287837982177734,22.718103408813477
20.055744171142578,22.5
19.693744659423828,24.442163467407227
18.956817626953125,25.231473922729492
18.44021224975586,25.583223342895508
18.30547332763672,26.04949378967285
18.31032943725586,26.49287223815918
18.29560661315918,26.849817276000977
17.970224380493164,26.763282775878906
17.662504196166992,26.51622200012207
17.358211517333984,26.248043060302734
17.07912826538086,25.981067657470703
16.83643341064453,25.72985076904297
16.6322021484375,25.5013427734375
16.547283172607422,25.49329948425293
16.612306594848633,25.393308639526367
16.668607711791992,25.318296432495117
16.68818473815918,25.264158248901367
16.687023162841797,25.220422744750977
16.684492111206055,25.18120765686035
18.81743621826172,23.75291633605957
18.840662002563477,23.786283493041992
18.86271858215332,23.820220947265625
18.882583618164062,23.85479164123535
18.900127410888672,23.88983917236328
18.91573143005371,23.925304412841797
18.854637145996094,23.92259407043457
18.836902618408203,23.87141227722168
18.816837310791016,23.819194793701172
18.794532775878906,23.76576805114746
18.770097732543945,23.71119499206543
18.743661880493164,23.65558624267578
18.759737014770508,23.797603607177734
18.832656860351562,23.91446876525879
18.90962791442871,24.04007339477539
18.988399505615234,24.17498016357422
19.067237854003906,24.31964874267578
19.144975662231445,24.474645614624023
19.130821228027344,24.548728942871094
19.17764663696289,24.56078338623047
19.222293853759766,24.57152557373047
19.265026092529297,24.580827713012695
19.305883407592773,24.588661193847656
19.344921112060547,24.595008850097656
19.247838973999023,24.719562530517578
19.213455200195312,24.781036376953125
19.175495147705078,24.844749450683594
19.135801315307617,24.91153907775879
19.079071044921875,25.023170471191406
19.011476516723633,25.10430145263672
18.786834716796875,25.135303497314453
18.616899490356445,25.09658432006836
18.4775390625,25.075210571289062
18.35866928100586,25.102405548095703
18.235971450805664,25.123641967773438
18.091838836669922,25.13836097717285
17.83128547668457,25.311758041381836
17.658809661865234,25.42520523071289
17.477006912231445,25.54001235961914
17.278955459594727,25.67266845703125
17.06894302368164,25.80853271484375
16.85845184326172,25.948915481567383
16.54781723022461,26.09312629699707
16.345504760742188,26.186540603637695
16.15230369567871,26.294326782226562
15.957054138183594,26.47699737548828
15.747419357299805,26.70610809326172
15.553945541381836,26.951902389526367
15.42658805847168,27.359386444091797
15.398653984069824,27.689340591430664
15.373588562011719,27.99534797668457
15.980207443237305,28.197052001953125
16.210403442382812,28.356672286987305
16.358306884765625,28.495223999023438
16.026512145996094,28.883108139038086
15.597900390625,29.111072540283203
16.59691619873047,29.25178337097168
17.060470581054688,29.311065673828125
17.24663734436035,29.51302146911621
16.735450744628906,30.0
17.44532012939453,30.0
17.660877227783203,30.0
17.844886779785156,30.0
17.440868377685547,30.0
16.733394622802734,30.0
17.182788848876953,30.0
17.216571807861328,30.0
17.66769790649414,29.850757598876953
17.643152236938477,30.0
18.205217361450195,30.0
18.479644775390625,30.0
18.49364471435547,29.6492977142334
18.08224868774414,29.47766876220703
17.600555419921875,29.784461975097656
18.325963973999023,30.0
18.726383209228516,30.0
18.62839126586914,29.957775115966797
18.189193725585938,29.72766876220703
17.826309204101562,30.0
18.49617576599121,30.0
18.8135929107666,30.0
18.742027282714844,30.0
18.440587997436523,30.0
18.098068237304688,30.0
18.46299171447754,30.0
18.478313446044922,30.0
18.57661247253418,30.0
18.38982582092285,30.0
18.117143630981445,30.0
17.848081588745117,30.0
18.18022346496582,30.0
18.21419906616211,30.0
18.06618309020996,30.0
17.907852172851562,30.0
17.583049774169922,30.0
17.33546257019043,29.678592681884766
17.241947174072266,30.0
17.56355094909668,30.0
17.591337203979492,30.0
17.40529441833496,30.0
17.110698699951172,30.0
16.899484634399414,30.0
16.708881378173828,30.0
16.56510353088379,30.0
16.440494537353516,30.0
16.33414077758789,30.0
16.241188049316406,30.0
16.16337776184082,30.0
15.89792251586914,29.803627014160156
15.690009117126465,29.44385528564453
15.511720657348633,29.124065399169922
15.361297607421875,28.85783576965332
15.231466293334961,28.609516143798828
15.121197700500488,28.368797302246094
15.117854118347168,28.442914962768555
15.160137176513672,28.500551223754883
15.209224700927734,28.55633544921875
15.261747360229492,28.613082885742188
15.31611156463623,28.672100067138672
15.372011184692383,28.73390007019043
15.348018646240234,28.75528907775879
15.35348892211914,28.758968353271484
15.357150077819824,28.764244079589844
15.36025619506836,28.770980834960938
15.363417625427246,28.779098510742188
15.366653442382812,28.78831672668457
15.30915641784668,28.72233772277832
15.281091690063477,28.640945434570312
15.252277374267578,28.559829711914062
15.223320960998535,28.479217529296875
15.19454288482666,28.399280548095703
15.166003227233887,28.320068359375
15.166050910949707,28.42142677307129
15.202520370483398,28.509981155395508
15.243718147277832,28.6055908203125
15.546659469604492,29.85796546936035
15.552330017089844,29.903194427490234
15.563910484313965,29.950214385986328
15.45004940032959,29.82429313659668
15.348902702331543,29.687992095947266
15.262993812561035,29.56781005859375
15.192253112792969,29.4647216796875
15.130680084228516,29.372474670410156
15.073714256286621,29.285316467285156
15.784013748168945,29.061260223388672
15.770216941833496,29.089365005493164
15.538132667541504,27.964323043823242
15.556513786315918,28.008331298828125
15.576952934265137,28.05352783203125
15.595525741577148,28.09332275390625
15.549367904663086,28.098154067993164
15.53996467590332,28.07472038269043
15.52193546295166,28.040386199951172
15.50143051147461,28.006811141967773
15.48270034790039,27.980484008789062
15.465860366821289,27.959976196289062
15.470271110534668,28.081661224365234
15.508767127990723,28.18118667602539
15.546981811523438,28.28063201904297
15.584574699401855,28.379610061645508
15.621445655822754,28.47799301147461
15.657915115356445,28.576040267944336
15.638604164123535,28.64043617248535
15.650625228881836,28.683788299560547
15.659629821777344,28.723899841308594
15.666951179504395,28.76241683959961
15.673377990722656,28.800273895263672
15.679173469543457,28.837772369384766
15.666121482849121,28.893089294433594
15.694701194763184,28.94704818725586
15.730199813842773,29.007863998413086
15.779406547546387,29.082077026367188
15.835020065307617,29.174392700195312
15.887139320373535,29.251636505126953
16.643796920776367,29.86446762084961
18.048311233520508,30.0
18.14777374267578,30.0
18.05915641784668,30.0
17.897891998291016,30.0
17.60419273376465,30.0
17.48105812072754,30.0
16.843517303466797,30.0
16.51405906677246,29.60467529296875
16.39922332763672,29.143131256103516
16.4322566986084,28.62310218811035
16.61327362060547,28.149707794189453
17.789867401123047,27.901630401611328
18.284963607788086,27.123077392578125
18.487545013427734,26.230966567993164
18.51874542236328,25.492841720581055
18.5546875,24.928524017333984
18.323240280151367,24.719858169555664
17.46315574645996,24.899595260620117
16.26589584350586,25.305156707763672
15.325221061706543,25.780540466308594
15.0,26.29237174987793
15.0,26.974323272705078
15.0,27.712223052978516
15.0,28.176307678222656
15.745526313781738,27.940025329589844
16.234359741210938,27.473581314086914
16.67171859741211,26.898605346679688
17.808958053588867,26.937244415283203
19.149810791015625,27.021854400634766
19.925884246826172,26.778345108032227
20.32345962524414,26.51514434814453
20.459117889404297,26.295238494873047
20.4881591796875,26.041465759277344
20.484540939331055,25.803211212158203
20.455535888671875,25.57978630065918
21.153118133544922,27.239185333251953
21.667789459228516,28.342754364013672
21.944339752197266,28.748973846435547
21.927873611450195,28.723352432250977
21.826766967773438,28.54623031616211
21.68660545349121,28.326549530029297
21.507112503051758,27.743450164794922
21.1345272064209,26.967113494873047
20.636093139648438,26.209503173828125
20.843915939331055,25.751420974731445
21.08333969116211,25.487857818603516
21.327877044677734,25.312681198120117
21.395723342895508,25.67890739440918
21.647296905517578,25.90024185180664
21.8597354888916,26.075115203857422
22.056509017944336,26.20704460144043
22.21100425720215,26.301084518432617
22.32979965209961,26.37322998046875
22.483041763305664,26.40923500061035
22.5,26.369108200073242
22.5,26.34562110900879
22.5,26.303791046142578
22.5,26.258811950683594
22.5,26.20621109008789
22.5,26.25025749206543
22.5,26.232967376708984
22.5,26.233604431152344
22.5,26.2441463470459
22.5,26.246891021728516
22.5,26.248472213745117
22.5,26.461400985717773
22.5,26.76165771484375
22.5,26.904552459716797
22.5,26.9445858001709
22.5,26.911746978759766
22.5,26.86407470703125
22.5,26.92082977294922
22.5,26.72454833984375
22.5,26.63906478881836
22.5,26.671070098876953
22.5,26.85527992248535
22.5,27.137454986572266
22.5,26.924175262451172
22.5,26.566490173339844
22.5,26.201786041259766
22.5,25.93213653564453
22.5,25.693613052368164
22.5,25.480031967163086
22.5,25.06085777282715
22.5,24.604297637939453
22.496623992919922,24.15420913696289
22.311126708984375,23.713268280029297
22.109712600708008,23.28058433532715
21.892833709716797,22.85577392578125
21.901721954345703,23.00548553466797
21.939777374267578,23.044986724853516
21.982872009277344,23.079580307006836
22.045392990112305,23.141565322875977
22.072418212890625,23.208423614501953
22.110780715942383,23.286128997802734
22.48454475402832,24.999332427978516
21.710487365722656,25.395753860473633
20.873329162597656,25.72287940979004
20.53700828552246,26.215330123901367
20.39700698852539,26.650135040283203
20.27704429626465,26.999858856201172
19.876731872558594,27.030418395996094
19.46522331237793,26.933433532714844
19.047149658203125,26.797382354736328
18.5856876373291,26.60283088684082
18.131040573120117,26.38820457458496
17.71639060974121,26.1763973236084
17.721450805664062,26.178653717041016
17.7792911529541,26.086246490478516
17.825397491455078,25.98320960998535
17.84511947631836,25.88319206237793
17.849655151367188,25.786685943603516
17.852428436279297,25.68967628479004
18.618961334228516,24.056047439575195
18.672948837280273,24.121864318847656
18.727571487426758,24.184375762939453
18.779264450073242,24.244136810302734
18.826261520385742,24.301441192626953
18.868144989013672,24.356582641601562
18.781728744506836,24.35342788696289
18.732074737548828,24.272945404052734
18.68311309814453,24.199562072753906
18.635112762451172,24.131776809692383
18.588178634643555,24.068336486816406
18.54203987121582,24.008258819580078
18.541790008544922,24.137929916381836
18.611385345458984,24.209413528442383
18.692520141601562,24.27889060974121
18.779338836669922,24.347028732299805
18.868257522583008,24.414342880249023
18.957651138305664,24.480958938598633
18.952754974365234,24.61077117919922
18.991363525390625,24.676721572875977
19.021636962890625,24.742713928222656
19.04636573791504,24.808460235595703
19.066986083984375,24.87385368347168
17.43846321105957,23.53542709350586
19.012922286987305,25.0301513671875
19.00196075439453,25.04526138305664
18.987783432006836,25.063121795654297
18.97064781188965,25.08465003967285
18.88747787475586,25.211078643798828
18.714733123779297,25.330530166625977
19.029016494750977,25.235069274902344
19.38671112060547,25.599403381347656
19.105295181274414,25.169448852539062
18.59811782836914,24.75960350036621
18.02457046508789,24.395511627197266
17.370405197143555,24.03069496154785
18.064016342163086,23.761470794677734
18.0447940826416,23.5721378326416
18.62622833251953,23.459251403808594
18.88237762451172,23.56258201599121
18.967849731445312,23.740949630737305
18.77520179748535,24.040042877197266
18.400192260742188,24.271648406982422
17.980995178222656,24.500507354736328
17.578147888183594,24.750877380371094
17.301706314086914,24.943098068237305
17.067569732666016,25.105871200561523
16.872167587280273,25.245393753051758
16.797094345092773,25.68494987487793
16.74738311767578,26.03689193725586
16.71190071105957,26.35407829284668
16.768579483032227,26.590238571166992
16.873165130615234,26.78436279296875
17.01254653930664,26.95085906982422
16.95743751525879,26.895549774169922
16.948272705078125,26.75506019592285
16.950571060180664,26.60881233215332
17.003549575805664,26.42546844482422
17.107072830200195,26.222009658813477
17.256105422973633,25.995004653930664
17.398698806762695,25.932886123657227
17.64461326599121,25.751487731933594
17.93252182006836,25.53457260131836
18.26483726501465,25.300704956054688
18.567859649658203,25.054046630859375
18.84023666381836,24.800445556640625
19.310144424438477,24.65943717956543
19.763551712036133,24.54112434387207
20.098093032836914,24.49877166748047
20.287818908691406,24.499258041381836
20.425987243652344,24.524011611938477
20.551815032958984,24.5794620513916
20.632362365722656,24.463266372680664
20.71843910217285,24.313434600830078
20.734609603881836,24.195348739624023
20.72043228149414,24.08446502685547
20.69994354248047,23.97869300842285
20.712749481201172,23.87135124206543
20.44930648803711,23.837116241455078
20.467788696289062,23.709712982177734
20.506988525390625,23.604703903198242
20.562227249145508,23.522171020507812
20.62709617614746,23.458662033081055
20.697561264038086,23.4083194732666
21.092002868652344,23.738773345947266
21.33412742614746,23.97568702697754
21.518707275390625,24.191650390625
21.6929988861084,24.39546775817871
21.833812713623047,24.57141876220703
21.943326950073242,24.714555740356445
21.966445922851562,24.880550384521484
21.9863338470459,24.962339401245117
21.99212646484375,25.024770736694336
22.005155563354492,25.06400489807129
22.010879516601562,25.092300415039062
22.012622833251953,25.112506866455078
21.603275299072266,22.85433578491211
20.234121322631836,22.5
19.790430068969727,22.5
19.84484100341797,22.5
19.955631256103516,22.5
20.097091674804688,22.5
19.526342391967773,22.5
20.412925720214844,22.5
20.580699920654297,22.5
20.712018966674805,22.5
20.674571990966797,23.133926391601562
21.84588623046875,24.121841430664062
22.243438720703125,24.591007232666016
22.32720947265625,24.711565017700195
21.705543518066406,25.044761657714844
22.169879913330078,25.645856857299805
22.5,25.87533187866211
22.5,26.248188018798828
22.5,26.419767379760742
22.5,26.73615837097168
22.5,26.96129035949707
22.5,27.02427101135254
22.5,26.82024574279785
22.122529983520508,26.716201782226562
21.764427185058594,27.06634521484375
21.38087272644043,27.38237190246582
21.084579467773438,27.632734298706055
20.827497482299805,27.808521270751953
20.56451988220215,27.928070068359375
20.283184051513672,28.00697135925293
20.17304039001465,28.177852630615234
20.00423812866211,28.267166137695312
19.824003219604492,28.336069107055664
19.639171600341797,28.38583755493164
19.44936752319336,28.41965103149414
19.255538940429688,28.439687728881836
18.793458938598633,28.052736282348633
18.346256256103516,27.579378128051758
17.949344635009766,27.104005813598633
17.598947525024414,26.635055541992188
17.293045043945312,26.177825927734375
17.028247833251953,25.736528396606445
17.061765670776367,25.877838134765625
17.080718994140625,25.94529914855957
17.099597930908203,26.011695861816406
17.117870330810547,26.076786041259766
17.135541915893555,26.140499114990234
17.152786254882812,26.202749252319336
17.457063674926758,24.677001953125
17.423442840576172,24.636028289794922
17.389860153198242,24.597158432006836
17.357019424438477,24.55994415283203
17.32526397705078,24.524147033691406
17.29458999633789,24.489683151245117
17.196456909179688,24.46164321899414
17.14425277709961,24.400569915771484
17.09406852722168,24.33315658569336
17.046981811523438,24.260196685791016
17.00244140625,24.186498641967773
16.959993362426758,24.114913940429688
16.899940490722656,24.1456356048584
16.893951416015625,24.153148651123047
16.894264221191406,24.160781860351562
16.89935302734375,24.16910743713379
16.908157348632812,24.178552627563477
16.92014503479004,24.18929100036621
16.86728286743164,24.15803337097168
16.85283660888672,24.108413696289062
16.830717086791992,24.06049919128418
16.806161880493164,24.013174057006836
16.78142738342285,23.965402603149414
16.75821876525879,23.916292190551758
17.850162506103516,25.39090347290039
17.813034057617188,25.352073669433594
17.777912139892578,25.311952590942383
17.74329376220703,25.27065658569336
17.6969051361084,25.270862579345703
17.643686294555664,25.256607055664062
17.461109161376953,25.366012573242188
17.304443359375,25.420934677124023
17.17401123046875,25.455415725708008
17.063535690307617,25.526042938232422
16.958871841430664,25.597745895385742
16.850263595581055,25.669902801513672
16.724502563476562,25.802467346191406
16.651443481445312,25.89193344116211
16.579805374145508,25.984691619873047
16.510738372802734,26.087156295776367
16.4453067779541,26.195192337036133
16.38467025756836,26.30874252319336
16.324705123901367,26.51524543762207
16.316577911376953,26.674640655517578
16.313091278076172,26.843971252441406
16.310100555419922,26.982837677001953
16.30970001220703,27.113658905029297
16.309965133666992,27.23573112487793
16.279062271118164,27.44455337524414
16.274066925048828,27.575366973876953
16.26844024658203,27.699676513671875
16.263608932495117,27.828960418701172
16.25820541381836,27.950397491455078
16.52277374267578,27.727903366088867
16.97137451171875,27.395357131958008
17.41793441772461,27.198211669921875
17.018009185791016,27.69620704650879
16.75324249267578,28.34059715270996
16.916847229003906,28.839317321777344
17.42230796813965,28.293132781982422
17.667709350585938,27.47549819946289
